timestamp,cpu_usage_percent,memory_usage_gb,storage_io_ops,network_bandwidth_mbps,energy_consumption_kwh,response_time_ms,throughput_req_sec,service_availability,hour_of_day,day_of_week,month,is_business_hours,is_weekend,region_id,region_name,base_carbon_intensity,renewable_energy_pct,effective_carbon_intensity,carbon_emissions_kg_co2
2024-03-28 06:00:00,41.19,29.97,652,1.05,0.5555,126.97,466.0,99.829,6,3,3,False,False,2,Southeast,0.65,0.07,0.6045,0.335812
2024-03-28 07:00:00,68.57,35.26,51,1.42,0.6641,125.01,381.0,99.901,7,3,3,False,False,3,Midwest,0.55,0.15,0.4675,0.310488
2024-03-28 08:00:00,74.82,41.49,746,15.36,0.7277,153.84,350.0,99.808,8,3,3,False,False,4,Southwest,0.45,0.3,0.315,0.229239
2024-03-28 09:00:00,78.83,42.92,427,8.31,0.7158,149.09,356.0,99.899,9,3,3,True,False,3,Midwest,0.55,0.15,0.4675,0.334644
2024-03-28 10:00:00,78.22,40.08,286,9.82,0.7216,135.52,338.0,99.788,10,3,3,True,False,1,Northeast,0.35,0.2,0.2744,0.198
2024-03-28 11:00:00,88.8,40.97,552,12.48,0.694,157.55,301.0,100.046,11,3,3,True,False,2,Southeast,0.65,0.07,0.6003,0.416574
2024-03-28 12:00:00,86.03,44.03,77,17.81,0.6715,166.07,336.0,99.804,12,3,3,True,False,5,West,0.25,0.4,0.144,0.096694
2024-03-28 13:00:00,64.32,35.6,795,22.18,0.6827,169.85,397.0,99.862,13,3,3,True,False,3,Midwest,0.55,0.15,0.4605,0.314357
2024-03-28 14:00:00,61.13,34.81,343,25.87,0.6546,139.06,371.0,99.902,14,3,3,True,False,5,West,0.25,0.4,0.144,0.094263
2024-03-28 15:00:00,91.81,47.55,387,8.11,0.8245,143.26,393.0,99.706,15,3,3,True,False,4,Southwest,0.45,0.3,0.3055,0.251916
2024-03-28 16:00:00,64.84,34.43,437,94.27,0.5748,147.9,411.0,100.02,16,3,3,True,False,2,Southeast,0.65,0.07,0.6003,0.345044
2024-03-28 17:00:00,90.25,43.62,540,15.34,0.7906,160.89,332.0,99.834,17,3,3,True,False,2,Southeast,0.65,0.07,0.6045,0.477943
2024-03-28 18:00:00,52.79,40.84,123,1.0,0.6157,155.77,440.0,99.92,18,3,3,False,False,5,West,0.25,0.4,0.15,0.092353
2024-03-28 19:00:00,60.52,25.54,460,15.62,0.5653,168.72,366.0,99.991,19,3,3,False,False,3,Midwest,0.55,0.15,0.4675,0.26428
2024-03-28 20:00:00,55.15,37.08,76,8.55,0.6883,163.47,377.0,99.971,20,3,3,False,False,2,Southeast,0.65,0.07,0.6045,0.416099
2024-03-28 21:00:00,59.97,30.45,507,45.74,0.6493,110.09,341.0,99.823,21,3,3,False,False,4,Southwest,0.45,0.3,0.315,0.204543
2024-03-28 22:00:00,41.05,25.92,293,15.35,0.5335,145.27,422.0,99.963,22,3,3,False,False,2,Southeast,0.65,0.07,0.6045,0.322473
2024-03-28 23:00:00,46.32,28.05,773,22.53,0.5921,180.11,392.0,99.964,23,3,3,False,False,5,West,0.25,0.4,0.15,0.088808
2024-03-29 00:00:00,37.56,32.03,485,1.98,0.5427,124.84,396.0,99.855,0,4,3,False,False,3,Midwest,0.55,0.15,0.4675,0.253728
2024-03-29 01:00:00,27.1,22.19,712,2.2,0.4476,148.48,451.0,99.99,1,4,3,False,False,5,West,0.25,0.4,0.15,0.067147
2024-03-29 02:00:00,32.35,21.94,391,64.3,0.5058,173.34,420.0,99.733,2,4,3,False,False,2,Southeast,0.65,0.07,0.6045,0.305767
2024-03-29 03:00:00,28.73,31.07,314,7.37,0.542,117.4,499.0,99.938,3,4,3,False,False,5,West,0.25,0.4,0.15,0.081294
2024-03-29 04:00:00,25.58,24.76,722,38.8,0.552,102.59,379.0,99.859,4,4,3,False,False,4,Southwest,0.45,0.3,0.315,0.173895
2024-03-29 05:00:00,55.64,23.65,407,3.78,0.5791,127.84,408.0,99.969,5,4,3,False,False,4,Southwest,0.45,0.3,0.315,0.182409
2024-03-29 06:00:00,54.09,28.98,782,2.25,0.6078,177.76,382.0,99.769,6,4,3,False,False,4,Southwest,0.45,0.3,0.315,0.191466
2024-03-29 07:00:00,60.4,29.05,784,13.93,0.5787,152.27,415.0,99.998,7,4,3,False,False,3,Midwest,0.55,0.15,0.4675,0.270537
2024-03-29 08:00:00,69.16,39.69,520,55.78,0.6819,186.14,364.0,99.831,8,4,3,False,False,2,Southeast,0.65,0.07,0.6045,0.412236
2024-03-29 09:00:00,58.47,35.32,289,18.05,0.5875,194.4,396.0,100.053,9,4,3,True,False,3,Midwest,0.55,0.15,0.4675,0.274635
2024-03-29 10:00:00,82.57,41.1,198,9.11,0.6862,151.73,342.0,99.998,10,4,3,True,False,5,West,0.25,0.4,0.144,0.098812
2024-03-29 11:00:00,46.3,36.55,796,1.0,0.6457,135.49,436.0,99.791,11,4,3,True,False,3,Midwest,0.55,0.15,0.4605,0.297323
2024-03-29 12:00:00,78.94,38.02,780,12.69,0.7016,149.48,328.0,100.102,12,4,3,True,False,1,Northeast,0.35,0.2,0.2744,0.192519
2024-03-29 13:00:00,61.63,28.65,131,15.92,0.5529,160.67,384.0,99.943,13,4,3,True,False,5,West,0.25,0.4,0.144,0.07961
2024-03-29 14:00:00,93.93,43.71,331,7.71,0.6697,182.68,280.0,99.734,14,4,3,True,False,2,Southeast,0.65,0.07,0.6003,0.402004
2024-03-29 15:00:00,74.7,40.11,384,28.8,0.6209,183.8,419.0,99.731,15,4,3,True,False,1,Northeast,0.35,0.2,0.2744,0.170376
2024-03-29 16:00:00,81.59,35.12,220,9.97,0.6942,151.36,403.0,99.752,16,4,3,True,False,1,Northeast,0.35,0.2,0.2744,0.190493
2024-03-29 17:00:00,82.73,36.6,568,13.41,0.6988,154.87,368.0,99.844,17,4,3,True,False,4,Southwest,0.45,0.3,0.315,0.22011
2024-03-29 18:00:00,56.14,30.91,271,1.0,0.6168,177.54,355.0,99.995,18,4,3,False,False,2,Southeast,0.65,0.07,0.6045,0.372869
2024-03-29 19:00:00,54.94,37.15,432,1.0,0.5958,110.8,422.0,99.863,19,4,3,False,False,5,West,0.25,0.4,0.15,0.089367
2024-03-29 20:00:00,50.81,26.02,759,13.49,0.5649,150.17,387.0,99.958,20,4,3,False,False,5,West,0.25,0.4,0.15,0.084736
2024-03-29 21:00:00,48.58,29.6,203,5.8,0.5254,165.2,454.0,99.916,21,4,3,False,False,5,West,0.25,0.4,0.15,0.078805
2024-03-29 22:00:00,50.75,27.09,148,13.49,0.5849,185.35,398.0,99.912,22,4,3,False,False,3,Midwest,0.55,0.15,0.4675,0.273455
2024-03-29 23:00:00,48.6,24.52,641,1.31,0.5334,133.51,438.0,99.878,23,4,3,False,False,2,Southeast,0.65,0.07,0.6045,0.322459
2024-03-30 00:00:00,48.49,31.9,443,1.05,0.6338,196.17,443.0,99.918,0,5,3,False,True,1,Northeast,0.35,0.2,0.28,0.177476
2024-03-30 01:00:00,51.67,37.45,431,5.44,0.629,136.87,363.0,99.813,1,5,3,False,True,5,West,0.25,0.4,0.15,0.094356
2024-03-30 02:00:00,50.59,28.42,612,8.89,0.5678,126.26,384.0,99.755,2,5,3,False,True,3,Midwest,0.55,0.15,0.4675,0.265441
2024-03-30 03:00:00,45.05,37.13,361,19.98,0.5734,108.07,458.0,99.796,3,5,3,False,True,4,Southwest,0.45,0.3,0.315,0.180632
2024-03-30 04:00:00,50.65,33.92,652,12.46,0.597,150.41,422.0,99.807,4,5,3,False,True,2,Southeast,0.65,0.07,0.6045,0.360915
2024-03-30 05:00:00,36.06,32.69,155,12.91,0.6309,123.12,484.0,99.832,5,5,3,False,True,1,Northeast,0.35,0.2,0.28,0.176663
2024-03-30 06:00:00,49.65,26.31,604,4.3,0.5757,145.46,403.0,100.0,6,5,3,False,True,4,Southwest,0.45,0.3,0.315,0.181343
2024-03-30 07:00:00,41.03,24.05,236,6.65,0.4857,141.59,416.0,99.893,7,5,3,False,True,1,Northeast,0.35,0.2,0.28,0.135994
2024-03-30 08:00:00,46.12,24.18,170,15.71,0.5225,135.25,401.0,99.798,8,5,3,False,True,4,Southwest,0.45,0.3,0.315,0.16459
2024-03-30 09:00:00,42.57,31.9,800,4.33,0.5577,131.63,433.0,100.021,9,5,3,False,True,5,West,0.25,0.4,0.15,0.083657
2024-03-30 10:00:00,57.89,35.05,143,8.71,0.5647,130.65,408.0,99.934,10,5,3,False,True,3,Midwest,0.55,0.15,0.4605,0.260033
2024-03-30 11:00:00,36.88,26.89,504,1.0,0.5205,100.1,433.0,99.945,11,5,3,False,True,4,Southwest,0.45,0.3,0.3055,0.15904
2024-03-30 12:00:00,47.08,29.73,334,3.54,0.6198,116.56,379.0,99.931,12,5,3,False,True,4,Southwest,0.45,0.3,0.3055,0.189371
2024-03-30 13:00:00,51.45,31.06,169,6.16,0.62,132.42,374.0,99.985,13,5,3,False,True,3,Midwest,0.55,0.15,0.4605,0.285493
2024-03-30 14:00:00,49.72,37.05,729,5.29,0.5917,124.23,404.0,99.771,14,5,3,False,True,4,Southwest,0.45,0.3,0.3055,0.180781
2024-03-30 15:00:00,47.88,33.13,134,15.86,0.638,148.85,417.0,100.016,15,5,3,False,True,3,Midwest,0.55,0.15,0.4605,0.293773
2024-03-30 16:00:00,55.84,37.28,106,4.69,0.6484,133.53,385.0,100.052,16,5,3,False,True,3,Midwest,0.55,0.15,0.4605,0.298571
2024-03-30 17:00:00,48.3,28.89,52,16.38,0.5161,145.0,385.0,99.758,17,5,3,False,True,5,West,0.25,0.4,0.15,0.077422
2024-03-30 18:00:00,54.92,31.88,286,13.76,0.6047,128.16,413.0,100.011,18,5,3,False,True,2,Southeast,0.65,0.07,0.6045,0.365568
2024-03-30 19:00:00,27.17,25.56,205,2.39,0.5427,119.23,444.0,100.023,19,5,3,False,True,5,West,0.25,0.4,0.15,0.0814
2024-03-30 20:00:00,47.25,32.48,686,12.32,0.6163,151.63,403.0,100.056,20,5,3,False,True,4,Southwest,0.45,0.3,0.315,0.194139
2024-03-30 21:00:00,55.84,28.28,489,3.43,0.603,110.82,392.0,99.921,21,5,3,False,True,1,Northeast,0.35,0.2,0.28,0.168832
2024-03-30 22:00:00,50.84,36.86,362,4.4,0.6071,144.85,399.0,100.118,22,5,3,False,True,2,Southeast,0.65,0.07,0.6045,0.367018
2024-03-30 23:00:00,31.28,26.26,731,45.62,0.5265,153.62,446.0,99.955,23,5,3,False,True,4,Southwest,0.45,0.3,0.315,0.165845
2024-03-31 00:00:00,66.83,36.03,278,10.29,0.6449,139.25,434.0,99.949,0,6,3,False,True,4,Southwest,0.45,0.3,0.315,0.203145
2024-03-31 01:00:00,41.05,28.97,114,4.77,0.5674,163.28,425.0,99.784,1,6,3,False,True,1,Northeast,0.35,0.2,0.28,0.158863
2024-03-31 02:00:00,45.76,31.56,772,9.98,0.6114,156.82,423.0,99.909,2,6,3,False,True,5,West,0.25,0.4,0.15,0.091708
2024-03-31 03:00:00,31.4,22.85,668,8.61,0.4984,145.19,405.0,99.981,3,6,3,False,True,1,Northeast,0.35,0.2,0.28,0.139541
2024-03-31 04:00:00,32.23,24.99,111,30.49,0.4983,123.23,516.0,99.746,4,6,3,False,True,5,West,0.25,0.4,0.15,0.074739
2024-03-31 05:00:00,36.34,26.47,402,24.09,0.5115,110.12,432.0,99.85,5,6,3,False,True,3,Midwest,0.55,0.15,0.4675,0.239139
2024-03-31 06:00:00,44.8,26.38,130,2.41,0.5946,157.63,375.0,99.899,6,6,3,False,True,5,West,0.25,0.4,0.15,0.089192
2024-03-31 07:00:00,48.84,28.95,65,8.6,0.5434,104.02,377.0,99.913,7,6,3,False,True,3,Midwest,0.55,0.15,0.4675,0.25404
2024-03-31 08:00:00,36.74,34.07,545,74.5,0.6312,128.21,425.0,99.879,8,6,3,False,True,1,Northeast,0.35,0.2,0.28,0.176743
2024-03-31 09:00:00,40.76,35.38,609,14.87,0.6152,119.75,380.0,99.984,9,6,3,False,True,2,Southeast,0.65,0.07,0.6045,0.371881
2024-03-31 10:00:00,63.66,39.41,69,16.14,0.6249,171.96,389.0,99.87,10,6,3,False,True,3,Midwest,0.55,0.15,0.4605,0.287777
2024-03-31 11:00:00,37.07,24.78,207,11.38,0.566,134.64,401.0,99.84,11,6,3,False,True,5,West,0.25,0.4,0.144,0.081508
2024-03-31 12:00:00,32.68,28.14,180,5.88,0.5132,123.59,426.0,100.053,12,6,3,False,True,2,Southeast,0.65,0.07,0.6003,0.308036
2024-03-31 13:00:00,45.37,26.6,73,4.02,0.4939,171.0,379.0,99.91,13,6,3,False,True,2,Southeast,0.65,0.07,0.6003,0.296492
2024-03-31 14:00:00,35.8,26.63,565,38.31,0.5033,160.94,445.0,99.918,14,6,3,False,True,4,Southwest,0.45,0.3,0.3055,0.153788
2024-03-31 15:00:00,46.19,34.87,242,1.57,0.6361,141.17,356.0,99.869,15,6,3,False,True,4,Southwest,0.45,0.3,0.3055,0.194349
2024-03-31 16:00:00,66.34,35.28,752,4.33,0.6043,188.88,361.0,99.823,16,6,3,False,True,4,Southwest,0.45,0.3,0.3055,0.184646
2024-03-31 17:00:00,45.49,28.79,607,1.0,0.5783,146.39,440.0,100.093,17,6,3,False,True,1,Northeast,0.35,0.2,0.28,0.161921
2024-03-31 18:00:00,51.1,38.11,636,3.04,0.5743,153.63,415.0,99.971,18,6,3,False,True,4,Southwest,0.45,0.3,0.315,0.180915
2024-03-31 19:00:00,50.58,27.04,564,4.97,0.5389,168.11,396.0,99.9,19,6,3,False,True,5,West,0.25,0.4,0.15,0.080841
2024-03-31 20:00:00,33.58,21.61,726,39.78,0.5041,123.12,477.0,100.063,20,6,3,False,True,1,Northeast,0.35,0.2,0.28,0.141156
2024-03-31 21:00:00,55.02,31.82,275,18.19,0.6291,139.85,359.0,99.951,21,6,3,False,True,5,West,0.25,0.4,0.15,0.094365
2024-03-31 22:00:00,54.27,38.84,203,14.53,0.6848,101.26,377.0,99.898,22,6,3,False,True,1,Northeast,0.35,0.2,0.28,0.191749
2024-03-31 23:00:00,46.94,23.08,263,3.37,0.4848,107.96,430.0,99.963,23,6,3,False,True,4,Southwest,0.45,0.3,0.315,0.152712
2024-04-01 00:00:00,65.8,32.11,118,17.21,0.6724,165.78,364.0,99.731,0,0,4,False,False,5,West,0.25,0.4,0.15,0.100857
2024-04-01 01:00:00,68.57,33.1,175,18.85,0.5652,142.78,361.0,99.972,1,0,4,False,False,3,Midwest,0.55,0.15,0.4675,0.264212
2024-04-01 02:00:00,51.79,29.94,208,16.38,0.6036,166.31,403.0,99.754,2,0,4,False,False,4,Southwest,0.45,0.3,0.315,0.190129
2024-04-01 03:00:00,50.11,31.54,632,8.8,0.6408,143.61,379.0,99.801,3,0,4,False,False,4,Southwest,0.45,0.3,0.315,0.201862
2024-04-01 04:00:00,36.49,24.44,388,7.74,0.5622,111.95,417.0,99.923,4,0,4,False,False,3,Midwest,0.55,0.15,0.4675,0.262822
2024-04-01 05:00:00,62.9,29.66,499,55.61,0.5373,106.44,435.0,99.963,5,0,4,False,False,2,Southeast,0.65,0.07,0.6045,0.324775
2024-04-01 06:00:00,43.97,28.19,284,45.8,0.6051,114.14,382.0,99.848,6,0,4,False,False,2,Southeast,0.65,0.07,0.6045,0.365801
2024-04-01 07:00:00,41.9,21.47,426,6.72,0.5433,126.63,417.0,99.966,7,0,4,False,False,5,West,0.25,0.4,0.15,0.081491
2024-04-01 08:00:00,60.17,31.59,290,22.79,0.5467,122.97,362.0,99.824,8,0,4,False,False,2,Southeast,0.65,0.07,0.6045,0.330473
2024-04-01 09:00:00,68.53,40.19,187,27.31,0.7056,164.72,319.0,99.892,9,0,4,True,False,2,Southeast,0.65,0.07,0.6045,0.426555
2024-04-01 10:00:00,78.4,39.42,129,25.1,0.6298,148.11,408.0,99.895,10,0,4,True,False,2,Southeast,0.65,0.07,0.6003,0.378054
2024-04-01 11:00:00,69.1,39.0,169,6.5,0.6417,151.37,376.0,99.911,11,0,4,True,False,3,Midwest,0.55,0.15,0.4605,0.295482
2024-04-01 12:00:00,88.92,47.21,772,16.33,0.741,155.72,319.0,99.936,12,0,4,True,False,1,Northeast,0.35,0.2,0.2744,0.203328
2024-04-01 13:00:00,79.59,39.11,753,48.83,0.7598,144.15,400.0,99.904,13,0,4,True,False,3,Midwest,0.55,0.15,0.4605,0.349896
2024-04-01 14:00:00,67.78,34.62,693,1.0,0.6484,175.8,363.0,99.773,14,0,4,True,False,2,Southeast,0.65,0.07,0.6003,0.389204
2024-04-01 15:00:00,90.36,44.04,560,6.13,0.7619,142.41,326.0,99.771,15,0,4,True,False,1,Northeast,0.35,0.2,0.2744,0.209074
2024-04-01 16:00:00,88.33,40.77,460,12.49,0.6983,120.39,288.0,100.094,16,0,4,True,False,3,Midwest,0.55,0.15,0.4605,0.32156
2024-04-01 17:00:00,71.69,36.02,790,6.09,0.7084,162.84,378.0,100.005,17,0,4,True,False,1,Northeast,0.35,0.2,0.28,0.198339
2024-04-01 18:00:00,55.49,30.2,741,14.85,0.5742,151.53,359.0,99.85,18,0,4,False,False,2,Southeast,0.65,0.07,0.6045,0.347096
2024-04-01 19:00:00,49.55,27.52,591,7.77,0.538,176.48,441.0,99.982,19,0,4,False,False,5,West,0.25,0.4,0.15,0.0807
2024-04-01 20:00:00,61.22,35.26,168,8.68,0.6959,164.16,383.0,99.957,20,0,4,False,False,4,Southwest,0.45,0.3,0.315,0.219202
2024-04-01 21:00:00,55.21,34.35,207,5.48,0.5969,153.45,403.0,99.835,21,0,4,False,False,3,Midwest,0.55,0.15,0.4675,0.279038
2024-04-01 22:00:00,48.78,30.86,53,9.92,0.5721,179.74,400.0,100.006,22,0,4,False,False,3,Midwest,0.55,0.15,0.4675,0.267479
2024-04-01 23:00:00,55.34,37.9,352,21.13,0.5824,144.93,411.0,99.859,23,0,4,False,False,3,Midwest,0.55,0.15,0.4675,0.272264
2024-04-02 00:00:00,62.35,38.21,244,13.84,0.6448,153.54,358.0,99.81,0,1,4,False,False,3,Midwest,0.55,0.15,0.4675,0.301442
2024-04-02 01:00:00,62.83,40.98,736,5.45,0.6913,120.76,410.0,99.945,1,1,4,False,False,1,Northeast,0.35,0.2,0.28,0.193562
2024-04-02 02:00:00,67.49,34.92,721,12.71,0.6779,151.26,305.0,99.94,2,1,4,False,False,1,Northeast,0.35,0.2,0.28,0.189801
2024-04-02 03:00:00,51.14,29.39,166,34.39,0.5777,168.12,413.0,99.99,3,1,4,False,False,1,Northeast,0.35,0.2,0.28,0.161761
2024-04-02 04:00:00,72.04,41.64,254,22.4,0.7308,140.12,346.0,99.84,4,1,4,False,False,4,Southwest,0.45,0.3,0.315,0.230194
2024-04-02 05:00:00,52.39,27.08,582,5.86,0.5413,156.14,376.0,99.912,5,1,4,False,False,2,Southeast,0.65,0.07,0.6045,0.327209
2024-04-02 06:00:00,41.14,34.43,458,10.22,0.6375,150.45,463.0,99.903,6,1,4,False,False,5,West,0.25,0.4,0.15,0.095631
2024-04-02 07:00:00,70.32,36.76,525,26.09,0.6182,170.09,347.0,100.119,7,1,4,False,False,4,Southwest,0.45,0.3,0.315,0.194717
2024-04-02 08:00:00,41.46,24.07,364,6.38,0.502,135.25,385.0,99.95,8,1,4,False,False,5,West,0.25,0.4,0.15,0.075293
2024-04-02 09:00:00,82.98,45.91,192,9.09,0.8135,190.29,337.0,99.855,9,1,4,True,False,5,West,0.25,0.4,0.15,0.12202
2024-04-02 10:00:00,95.0,45.44,162,34.57,0.6818,152.85,304.0,99.772,10,1,4,True,False,4,Southwest,0.45,0.3,0.3055,0.208339
2024-04-02 11:00:00,72.7,36.86,511,6.86,0.7035,134.47,336.0,99.937,11,1,4,True,False,2,Southeast,0.65,0.07,0.6003,0.422282
2024-04-02 12:00:00,83.92,41.49,626,52.0,0.7396,168.08,286.0,99.828,12,1,4,True,False,3,Midwest,0.55,0.15,0.4605,0.340585
2024-04-02 13:00:00,85.09,38.73,603,4.28,0.6561,204.17,325.0,100.004,13,1,4,True,False,5,West,0.25,0.4,0.144,0.094481
2024-04-02 14:00:00,87.91,38.43,93,22.77,0.7608,166.07,310.0,99.804,14,1,4,True,False,2,Southeast,0.65,0.07,0.6003,0.456714
2024-04-02 15:00:00,80.22,30.49,314,1.0,0.6046,140.74,361.0,99.926,15,1,4,True,False,4,Southwest,0.45,0.3,0.3055,0.184732
2024-04-02 16:00:00,85.53,45.11,76,2.39,0.7885,143.81,334.0,99.93,16,1,4,True,False,3,Midwest,0.55,0.15,0.4605,0.363071
2024-04-02 17:00:00,74.97,38.74,736,25.49,0.7493,109.68,354.0,99.92,17,1,4,True,False,5,West,0.25,0.4,0.15,0.112394
2024-04-02 18:00:00,67.69,37.96,581,1.0,0.7311,125.34,341.0,99.915,18,1,4,False,False,4,Southwest,0.45,0.3,0.315,0.230312
2024-04-02 19:00:00,51.6,24.13,97,60.15,0.5064,140.84,464.0,99.821,19,1,4,False,False,3,Midwest,0.55,0.15,0.4675,0.236742
2024-04-02 20:00:00,66.53,39.28,165,13.24,0.7385,165.07,379.0,100.002,20,1,4,False,False,5,West,0.25,0.4,0.15,0.110776
2024-04-02 21:00:00,49.78,34.37,51,3.11,0.6266,134.22,400.0,99.831,21,1,4,False,False,3,Midwest,0.55,0.15,0.4675,0.292942
2024-04-02 22:00:00,62.96,29.93,643,41.71,0.6274,153.76,336.0,100.01,22,1,4,False,False,5,West,0.25,0.4,0.15,0.094111
2024-04-02 23:00:00,71.53,36.57,167,12.69,0.6992,134.97,346.0,99.939,23,1,4,False,False,5,West,0.25,0.4,0.15,0.104874
2024-04-03 00:00:00,32.63,31.41,398,1.0,0.5261,137.3,423.0,100.023,0,2,4,False,False,4,Southwest,0.45,0.3,0.315,0.165723
2024-04-03 01:00:00,53.79,32.61,214,11.57,0.6526,160.52,418.0,99.965,1,2,4,False,False,2,Southeast,0.65,0.07,0.6045,0.394484
2024-04-03 02:00:00,49.27,30.14,718,6.34,0.5634,138.27,407.0,100.054,2,2,4,False,False,3,Midwest,0.55,0.15,0.4675,0.26339
2024-04-03 03:00:00,63.53,38.34,160,1.11,0.6708,152.85,402.0,99.835,3,2,4,False,False,5,West,0.25,0.4,0.15,0.100617
2024-04-03 04:00:00,48.74,25.96,86,1.0,0.578,139.39,427.0,100.015,4,2,4,False,False,1,Northeast,0.35,0.2,0.28,0.161833
2024-04-03 05:00:00,46.12,31.0,242,4.43,0.6171,176.77,393.0,99.764,5,2,4,False,False,3,Midwest,0.55,0.15,0.4675,0.288511
2024-04-03 06:00:00,67.28,42.71,621,24.18,0.7593,145.99,423.0,100.003,6,2,4,False,False,3,Midwest,0.55,0.15,0.4675,0.354968
2024-04-03 07:00:00,41.78,25.03,753,7.39,0.4799,137.65,418.0,99.916,7,2,4,False,False,1,Northeast,0.35,0.2,0.28,0.134367
2024-04-03 08:00:00,39.53,28.52,225,6.09,0.5589,149.08,439.0,100.097,8,2,4,False,False,4,Southwest,0.45,0.3,0.315,0.176051
2024-04-03 09:00:00,76.39,43.21,466,10.54,0.6652,177.26,382.0,99.713,9,2,4,True,False,2,Southeast,0.65,0.07,0.6045,0.402129
2024-04-03 10:00:00,91.52,39.27,667,4.49,0.7382,161.89,315.0,99.721,10,2,4,True,False,5,West,0.25,0.4,0.144,0.106298
2024-04-03 11:00:00,71.82,36.06,121,1.0,0.6875,127.12,358.0,99.733,11,2,4,True,False,4,Southwest,0.45,0.3,0.3055,0.210056
2024-04-03 12:00:00,95.0,44.12,80,9.5,0.7754,187.05,321.0,99.946,12,2,4,True,False,4,Southwest,0.45,0.3,0.3055,0.236918
2024-04-03 13:00:00,77.43,34.63,311,20.38,0.6853,158.17,328.0,99.762,13,2,4,True,False,2,Southeast,0.65,0.07,0.6003,0.411338
2024-04-03 14:00:00,70.8,36.38,414,24.26,0.6043,146.24,367.0,99.991,14,2,4,True,False,2,Southeast,0.65,0.07,0.6003,0.36276
2024-04-03 15:00:00,81.12,42.17,641,18.73,0.7168,144.67,350.0,99.791,15,2,4,True,False,4,Southwest,0.45,0.3,0.3055,0.21902
2024-04-03 16:00:00,81.78,42.54,593,13.87,0.769,144.44,327.0,99.694,16,2,4,True,False,4,Southwest,0.45,0.3,0.3055,0.234961
2024-04-03 17:00:00,79.55,32.75,191,6.6,0.6329,177.19,378.0,99.886,17,2,4,True,False,2,Southeast,0.65,0.07,0.6045,0.382601
2024-04-03 18:00:00,44.85,34.25,147,11.23,0.5559,146.75,419.0,99.878,18,2,4,False,False,2,Southeast,0.65,0.07,0.6045,0.336059
2024-04-03 19:00:00,63.35,35.64,783,9.9,0.6786,139.77,397.0,99.801,19,2,4,False,False,1,Northeast,0.35,0.2,0.28,0.190002
2024-04-03 20:00:00,76.55,37.99,274,1.0,0.6729,169.51,344.0,99.832,20,2,4,False,False,4,Southwest,0.45,0.3,0.315,0.211966
2024-04-03 21:00:00,51.74,33.47,102,15.29,0.6003,149.71,417.0,100.063,21,2,4,False,False,1,Northeast,0.35,0.2,0.28,0.168086
2024-04-03 22:00:00,57.05,25.1,529,13.78,0.5399,166.98,447.0,99.88,22,2,4,False,False,1,Northeast,0.35,0.2,0.28,0.151163
2024-04-03 23:00:00,66.69,35.34,129,4.84,0.6678,157.84,387.0,99.965,23,2,4,False,False,5,West,0.25,0.4,0.15,0.100164
2024-04-04 00:00:00,67.33,38.92,170,21.75,0.6387,189.38,327.0,99.921,0,3,4,False,False,4,Southwest,0.45,0.3,0.315,0.201187
2024-04-04 01:00:00,39.8,31.07,51,7.42,0.5324,140.5,405.0,99.844,1,3,4,False,False,2,Southeast,0.65,0.07,0.6045,0.321864
2024-04-04 02:00:00,53.28,35.23,598,31.98,0.6241,172.91,376.0,99.735,2,3,4,False,False,1,Northeast,0.35,0.2,0.28,0.174761
2024-04-04 03:00:00,59.83,34.79,403,3.01,0.5834,142.97,394.0,99.856,3,3,4,False,False,2,Southeast,0.65,0.07,0.6045,0.352679
2024-04-04 04:00:00,59.08,35.44,127,4.54,0.6371,174.25,346.0,99.861,4,3,4,False,False,1,Northeast,0.35,0.2,0.28,0.178399
2024-04-04 05:00:00,56.88,38.93,359,39.47,0.6757,159.24,336.0,99.928,5,3,4,False,False,2,Southeast,0.65,0.07,0.6045,0.408459
2024-04-04 06:00:00,66.22,35.52,580,76.93,0.6179,209.62,359.0,99.835,6,3,4,False,False,4,Southwest,0.45,0.3,0.315,0.19465
2024-04-04 07:00:00,42.94,29.39,116,9.53,0.6171,119.19,416.0,99.856,7,3,4,False,False,2,Southeast,0.65,0.07,0.6045,0.373037
2024-04-04 08:00:00,53.85,30.37,179,16.8,0.5336,177.33,375.0,99.971,8,3,4,False,False,3,Midwest,0.55,0.15,0.4675,0.249447
2024-04-04 09:00:00,95.0,44.04,559,20.78,0.7159,205.34,327.0,100.022,9,3,4,True,False,4,Southwest,0.45,0.3,0.315,0.225513
2024-04-04 10:00:00,60.45,28.84,321,1.08,0.6015,127.35,324.0,99.992,10,3,4,True,False,3,Midwest,0.55,0.15,0.4605,0.276976
2024-04-04 11:00:00,82.25,40.96,697,9.81,0.6953,163.41,360.0,99.72,11,3,4,True,False,5,West,0.25,0.4,0.144,0.100126
2024-04-04 12:00:00,64.1,32.78,678,6.75,0.5967,160.81,365.0,99.919,12,3,4,True,False,2,Southeast,0.65,0.07,0.6003,0.358152
2024-04-04 13:00:00,49.24,32.2,353,1.4,0.6295,152.02,412.0,99.838,13,3,4,True,False,4,Southwest,0.45,0.3,0.3055,0.192333
2024-04-04 14:00:00,95.0,42.65,624,4.42,0.7932,180.07,316.0,99.653,14,3,4,True,False,4,Southwest,0.45,0.3,0.3055,0.242375
